,time,Pitch_increment,w,pitch,pitch_ref,Vx,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
17183,171.8299999999887,0,0.058940304219672834,90.0,1.5707963267948966,18.0,0.7838277857754377,1.5707963267948966,18.0,1.5707963267948966,-0.6143859977536253
17184,171.8399999999887,0,0.05911762170119484,90.0,1.5707963267948966,18.0,0.7838092171321942,1.5707963267948966,18.0,1.5707963267948966,-0.6143568888613832
17185,171.84999999998868,0,0.05929018302804355,90.0,1.5707963267948966,18.0,0.7837911465523035,1.5707963267948966,18.0,1.5707963267948966,-0.6143285614137746
17186,171.85999999998867,0,0.05945753762733658,90.0,1.5707963267948966,18.0,0.7837736212196474,1.5707963267948966,18.0,1.5707963267948966,-0.6143010893197594
17187,171.86999999998866,0,0.059619288375397116,90.0,1.5707963267948966,18.0,0.78375668272092,1.5707963267948966,18.0,1.5707963267948966,-0.6142745377097009
17188,171.87999999998866,0,0.0597750959619842,90.0,1.5707963267948966,18.0,0.7837403665886069,1.5707963267948966,18.0,1.5707963267948966,-0.6142489622204439
17189,171.88999999998865,0,0.05992468055785602,90.0,1.5707963267948966,18.0,0.7837247021263575,1.5707963267948966,18.0,1.5707963267948966,-0.6142244087230477
17190,171.89999999998864,0,0.0600678234930788,90.0,1.5707963267948966,18.0,0.7837097122332338,1.5707963267948966,18.0,1.5707963267948966,-0.6142009130486982
17191,171.90999999998863,0,0.060204367216076464,90.0,1.5707963267948966,18.0,0.7836954134079984,1.5707963267948966,18.0,1.5707963267948966,-0.6141785009967335
17192,171.91999999998862,0,0.06033421492272623,90.0,1.5707963267948966,18.0,0.7836818157879553,1.5707963267948966,18.0,1.5707963267948966,-0.6141571883967066
17193,171.9299999999886,0,0.0604573283838685,90.0,1.5707963267948966,18.0,0.7836689233764524,1.5707963267948966,18.0,1.5707963267948966,-0.614136981466008
17194,171.9399999999886,0,0.06057372544233096,90.0,1.5707963267948966,18.0,0.7836567343049936,1.5707963267948966,18.0,1.5707963267948966,-0.6141178772215673
17195,171.9499999999886,0,0.06068349343587113,90.0,1.5707963267948966,18.0,0.7836452394275901,1.5707963267948966,18.0,1.5707963267948966,-0.614099861277525
17196,171.95999999998858,0,0.06078673728201924,90.0,1.5707963267948966,18.0,0.7836344277573039,1.5707963267948966,18.0,1.5707963267948966,-0.614082916366517
17197,171.96999999998857,0,0.06088362044884362,90.0,1.5707963267948966,18.0,0.7836242821757988,1.5707963267948966,18.0,1.5707963267948966,-0.614067015615536
17198,171.97999999998856,0,0.0609743390863663,90.0,1.5707963267948966,18.0,0.7836147821422926,1.5707963267948966,18.0,1.5707963267948966,-0.6140521267919128
17199,171.98999999998856,0,0.061059119174800745,90.0,1.5707963267948966,18.0,0.7836059039921928,1.5707963267948966,18.0,1.5707963267948966,-0.6140382127714217
17200,171.99999999998855,0,0.061138209922257554,90.0,1.5707963267948966,18.0,0.7835976216284869,1.5707963267948966,18.0,1.5707963267948966,-0.6140252326218213
17201,172.00999999998854,0,0.06121187594829436,90.0,1.5707963267948966,18.0,0.7835899073402797,1.5707963267948966,18.0,1.5707963267948966,-0.6140131428855481
